Artist,Artist_Id,Track_Title,Track_Id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,eng_line_ratio,eng_word_ratio,avg_rank,months_on_chart,company,gender
INFINITE,1bkpTEmumLC3xc7HgMsttU,The Chaser,6fzJaYb6xprozFzFdqfI9s,0.549,0.977,1,-1.443,0,0.115,0.00735,0,0.0399,0.582,127.006,202520,4,0,0.024509804,40,4,Woollim,Male
INFINITE,1bkpTEmumLC3xc7HgMsttU,Only Tears,0JsHTVSTotpbHC7hR7gvf0,0.463,0.296,2,-7.392,1,0.0276,0.681,0,0.101,0.15,137.525,233120,4,0.230769231,0.175182482,50,1,Woollim,Male
INFINITE,1bkpTEmumLC3xc7HgMsttU,Lately,7u88u9dS9EGxJeYVMkIhNO,0.582,0.954,8,-2.77,0,0.055,0.0194,1.36E-06,0.203,0.565,119.966,247510,4,0.068965517,0.072033898,50,2,Woollim,Male
INFINITE,1bkpTEmumLC3xc7HgMsttU,Can U Smile (Broadcasting Ver.),1QGlhl4Zau16wbZCuCN0zO,0.645,0.797,1,-3.105,1,0.0948,0.186,0,0.181,0.875,82.451,190004,4,0.147540984,0.137614679,50,1,Woollim,Male
INFINITE,1bkpTEmumLC3xc7HgMsttU,Nothing's over,7DcZMBsTENtzXW0hVq2fpm,0.674,0.92,11,-3.277,1,0.102,0.0328,0,0.0568,0.725,127.916,199600,4,0.254545455,0.163934426,44,2,Woollim,Male
INFINITE,1bkpTEmumLC3xc7HgMsttU,BTD (Before The Dawn),3ciNirB14sJzwMnSAJdNuZ,0.399,0.964,10,-2.412,0,0.137,0.0223,0,0.154,0.757,204.107,184453,4,0.5,0.470338983,50,2,Woollim,Male
INFINITE,1bkpTEmumLC3xc7HgMsttU,She's Back,26OpABMByMlVYc9J5bBK39,0.747,0.966,1,-3.318,1,0.0972,0.0435,0,0.329,0.82,128.018,194880,4,0.3,0.290322581,50,1,Woollim,Male
INFINITE,1bkpTEmumLC3xc7HgMsttU,Come Back Again,5m6yaiNQ3VxeVmITSTBGvQ,0.782,0.962,6,-3.559,1,0.0791,0.06,0,0.339,0.824,119.997,186760,4,0.042553191,0.031088083,50,1,Woollim,Male
f(x),3wRA5UYoo08BBKJnzyKkpF,All Mine,7vg6BjvS17IsNmDEs9WhGz,0.585,0.85,11,-3.625,1,0.068,0.176,0,0.457,0.648,127.974,203857,4,0.5,0.496124031,50,1,SM,Female
f(x),3wRA5UYoo08BBKJnzyKkpF,Electric Shock,7tMN6iGJMulMFpSCeU7pmU,0.757,0.898,5,-1.632,0,0.0327,0.0927,7.85E-06,0.493,0.537,125.029,196947,4,0.529411765,0.340807175,22.75,4,SM,Female
f(x),3wRA5UYoo08BBKJnzyKkpF,NU ABO,1NcsCToPRUh9AI6ua83jAm,0.703,0.773,10,-3.529,0,0.0629,0.0186,0,0.279,0.392,95.007,224333,4,0.274725275,0.301324503,25,4,SM,Female
2NE1,1l0mKo96Jh9HVYONcRl3Yp,Goodbye,4e2GUvAz5aWwqdZGKNoYRw,0.644,0.488,1,-4.042,1,0.0331,0.329,0,0.163,0.489,151.544,231445,4,0.095238095,0.124324324,50,2,YG,Female
2NE1,1l0mKo96Jh9HVYONcRl3Yp,Missing You,4qF2G0wTxKPvCOUzYzKrWq,0.625,0.45,0,-5.214,1,0.0339,0.821,0,0.111,0.263,130.109,219302,4,0.025,0.048,33.6,5,YG,Female
2NE1,1l0mKo96Jh9HVYONcRl3Yp,Do You Love Me,6edlzM2EaYIVArdeM3UCDb,0.765,0.77,2,-2.599,1,0.0631,0.00404,1.24E-06,0.353,0.624,129.967,215077,4,0.203389831,0.231578947,50,1,YG,Female
2NE1,1l0mKo96Jh9HVYONcRl3Yp,Do You Love Me,6edlzM2EaYIVArdeM3UCDb,0.765,0.77,2,-2.599,1,0.0631,0.00404,1.24E-06,0.353,0.624,129.967,215077,4,0.513157895,0.533568905,23,2,YG,Female
2NE1,1l0mKo96Jh9HVYONcRl3Yp,Falling In Love,2Jj05yf4C9PWgH7xQuVNIm,0.66,0.626,11,-2.524,1,0.0719,0.0325,0,0.369,0.418,176.194,226575,4,0.606382979,0.627539503,23.66666667,3,YG,Female
2NE1,1l0mKo96Jh9HVYONcRl3Yp,I LOVE YOU,193m2rJhVvkjr9c8acLoxZ,0.711,0.837,0,-4.277,0,0.038,0.0242,0,0.531,0.563,125.074,237138,4,0.446153846,0.388278388,24.6,5,YG,Female
2NE1,1l0mKo96Jh9HVYONcRl3Yp,I Am the Best (?¥Í? ?úÏùº ???òÍ?),0duGEEnNcvRgkeoZVx6qFu,0.817,0.842,0,-3.727,1,0.0369,0.00873,0.00294,0.0498,0.741,127.98,210733,4,0.301369863,0.284697509,23.4,5,YG,Female
2NE1,1l0mKo96Jh9HVYONcRl3Yp,Ugly,5FahFQNnmxqiWzJbDNmeIY,0.652,0.852,8,-2.746,1,0.078,0.196,0,0.218,0.519,127.959,248711,4,0.605263158,0.575221239,24.8,5,YG,Female
2NE1,1l0mKo96Jh9HVYONcRl3Yp,Lonely,5BzfRtVjyC4wbISHdbCvWL,0.588,0.568,4,-2.787,1,0.0271,0.225,0,0.138,0.393,94.83,209987,4,0.459459459,0.414634146,26.6,5,YG,Female
2NE1,1l0mKo96Jh9HVYONcRl3Yp,Hate You,75gfxN38PUOF2r22yTKCA5,0.703,0.85,4,-2.244,0,0.0353,0.00331,0,0.135,0.727,125.059,213147,4,0.225352113,0.214285714,26.5,4,YG,Female
2NE1,1l0mKo96Jh9HVYONcRl3Yp,Fire,2EwOnaGCrPjbmyZlt76NN4,0.866,0.738,11,-3.493,0,0.0814,0.00615,0.000549,0.227,0.683,126.013,222840,4,0.452380952,0.501416431,17.4,5,YG,Female
2NE1,1l0mKo96Jh9HVYONcRl3Yp,I Don't Care,1ErdaM9N7EJ7trhXFnDECg,0.813,0.785,1,-3.881,0,0.0921,0.065,0,0.0747,0.852,131.978,238213,4,0.4,0.441558442,18.6,5,YG,Female
2NE1,1l0mKo96Jh9HVYONcRl3Yp,In The Club,0HfsCAv2Bh9bJNxjD8Sm7S,0.612,0.752,1,-4.364,1,0.057,0.0573,0,0.0572,0.599,163.955,224467,4,0.25,0.19047619,35,5,YG,Female
2NE1,1l0mKo96Jh9HVYONcRl3Yp,Let's Go Party,0tfSZHuscf970voflvUcXT,0.842,0.703,1,-5.627,0,0.0305,0.0891,0.00226,0.0744,0.607,120.004,228280,4,0.350649351,0.376237624,50,4,YG,Female
2NE1,1l0mKo96Jh9HVYONcRl3Yp,Pretty Boy,0HKiJczSt6YMtlNq87P0HT,0.856,0.893,11,-3.621,0,0.132,0.109,0,0.102,0.729,119.991,205147,4,0.425287356,0.424,34.5,4,YG,Female
2NE1,1l0mKo96Jh9HVYONcRl3Yp,Stay Together,3dbDqyQQz5MUhcrQEJOHFP,0.777,0.687,4,-6.701,0,0.0466,0.0341,7.13E-06,0.128,0.67,125.102,224733,4,0.086956522,0.116,50,2,YG,Female
SISTAR,2wTLheTmMcFCA4hdY8hZJP,LONELY,7oLXIyY1ZUexU0zcr39Xj0,0.445,0.819,7,-3.324,0,0.0587,0.206,0,0.422,0.643,169.577,207932,4,0.2,0.191011236,27,3,Starship,Female
SISTAR,2wTLheTmMcFCA4hdY8hZJP,SHAKE IT,59FBFyeST1vqN8G41YgFS6,0.778,0.957,11,-2.57,0,0.0735,0.0234,0,0.715,0.611,118.997,208507,4,0.459459459,0.565359477,26.33333333,6,Starship,Female
SISTAR,2wTLheTmMcFCA4hdY8hZJP,Don't be such a baby (feat.Giriboy),7EkWUNXzRz3ETlO2c21VjA,0.604,0.863,9,-3.1,0,0.213,0.122,0,0.456,0.833,176.025,227388,4,0.025316456,0.043636364,50,1,Starship,Female
SISTAR,2wTLheTmMcFCA4hdY8hZJP,I Swear,23InoX4hVLESdcJfSTlxjq,0.638,0.908,8,-2.67,1,0.0902,0.0242,0,0.292,0.85,134.955,237303,4,0.4,0.404833837,38.5,2,Starship,Female
SISTAR,2wTLheTmMcFCA4hdY8hZJP,Touch my body,5crARIrvoMiMf2AdlD78WN,0.633,0.915,9,-2.347,1,0.106,0.0437,0,0.107,0.622,128.033,206500,4,0.416666667,0.481617647,42,2,Starship,Female
SISTAR,2wTLheTmMcFCA4hdY8hZJP,Hot Place (feat.Brave sound),2CCeSDTq0NHub7r0OMjfvT,0.833,0.923,0,-3.645,1,0.0909,0.0231,3.45E-06,0.129,0.692,123,202136,4,0.684210526,0.664516129,36,2,Starship,Female
PSY,2dd5mrQZvg6SmahdgVKDzh,Blue Frog (Feat. G-DRAGON),05mUYNwDJBeUdWv94njtDN,0.638,0.858,1,-3.709,1,0.0568,0.00165,0,0.089,0.534,126.967,207877,4,0.017241379,0.014705882,36.66666667,3,YG,Male
PSY,2dd5mrQZvg6SmahdgVKDzh,Passionate Goodbye (Feat. Sung Si Kyung),6tesMK7YkPOig4yPffZNEP,0.584,0.899,11,-3.208,0,0.139,0.0189,0,0.0574,0.734,129.882,208973,4,0.058823529,0.043824701,28.2,5,YG,Male
PSY,2dd5mrQZvg6SmahdgVKDzh,Year of 77 (Feat. Leessang & Kim Jinpyo),6qxg0oUIoVV4cL5sxvE1kY,0.769,0.913,5,-4.75,1,0.208,0.0266,0,0.28,0.53,89.986,279061,4,0,0,43.33333333,3,YG,Male
PSY,2dd5mrQZvg6SmahdgVKDzh,What Would Have Been? (Feat. Lena Park),5Kbpcd3hOqu4ZRAJNAjIcg,0.865,0.802,3,-3.853,1,0.0383,0.193,0,0.099,0.804,105.971,243964,4,0,0,37.77777778,9,YG,Male
PSY,2dd5mrQZvg6SmahdgVKDzh,Never Say Goodbye (Feat. Yoon Do Hyun),0LBkGgFmXNJepZzOzjGFfY,0.572,0.717,6,-5.074,1,0.0389,0.0181,0,0.181,0.261,149.973,201723,4,0.127659574,0.107784431,50,2,YG,Male
PSY,2dd5mrQZvg6SmahdgVKDzh,Gangnam Style (Í∞ïÎÇ®?§Ì???,03UrZgTINDqvnUMbbIMhql,0.727,0.937,11,-2.871,0,0.286,0.00417,0,0.091,0.749,132.067,219493,4,0.140625,0.137931034,18.5,6,YG,Male
EXO,3cjEqqelV9zb4BYE3qDQ4O,Universe,5ptViFrfoKdGPTdd9oQCwr,0.38,0.439,3,-5.529,1,0.0314,0.603,0,0.133,0.146,139.805,264366,4,0.078947368,0.063583815,46.85714286,14,SM,Male
EXO,3cjEqqelV9zb4BYE3qDQ4O,Been Through,5pesNiBKAx8JNwK2mQ2HEc,0.629,0.575,6,-5.763,0,0.0354,0.235,0,0.0935,0.239,136.053,218090,4,0.166666667,0.197860963,50,2,SM,Male
EXO,3cjEqqelV9zb4BYE3qDQ4O,Stay,7qA1ly9O3kKuUIJD3Ia4u3,0.792,0.741,8,-6.862,0,0.113,0.464,1.46E-06,0.154,0.341,111.996,230958,4,0.298245614,0.201550388,50,2,SM,Male
EXO,3cjEqqelV9zb4BYE3qDQ4O,Fall,7LDuJCCn3GQyXvqfakUTHx,0.665,0.586,9,-6.724,0,0.048,0.207,0,0.0946,0.343,137.873,207246,4,0.206896552,0.169082126,50,1,SM,Male
EXO,3cjEqqelV9zb4BYE3qDQ4O,Lights Out,1xEGxyC38Ms7uq5C5jlgXD,0.521,0.278,9,-9.541,1,0.0447,0.903,0,0.0714,0.19,71.99,186325,3,0,0,50,1,SM,Male
EXO,3cjEqqelV9zb4BYE3qDQ4O,Power,53YZi9zgTnF0Py0K6ejyWz,0.657,0.943,7,-3.031,1,0.0856,0.0315,0,0.149,0.76,127.958,222406,4,0.420289855,0.475655431,47.57142857,7,SM,Male
EXO,3cjEqqelV9zb4BYE3qDQ4O,Sweet Lies,4KMkvQ4pukipifwyjc8fAH,0.59,0.592,1,-7.146,1,0.0758,0.0456,0,0.104,0.211,102.857,216200,4,0.476923077,0.471223022,50,1,SM,Male
EXO,3cjEqqelV9zb4BYE3qDQ4O,Boomerang,2PJtID9J7J2IU5XYUiadNh,0.8,0.776,0,-3.009,1,0.0334,0.202,0,0.0929,0.791,110.026,180386,4,0.347826087,0.322957198,50,1,SM,Male
EXO,3cjEqqelV9zb4BYE3qDQ4O,For Life,31PzY79H10HCgJs533Xq6B,0.517,0.353,3,-6.522,1,0.0268,0.887,6.35E-06,0.0997,0.265,91.736,238660,4,0.18,0.248618785,50,4,SM,Male
EXO,3cjEqqelV9zb4BYE3qDQ4O,Falling For You,24XLVxCLOhNEsjGBUrECsc,0.698,0.867,6,-3.527,0,0.0524,0.24,0,0.0999,0.883,99.501,204055,4,0.296875,0.284090909,50,2,SM,Male
EXO,3cjEqqelV9zb4BYE3qDQ4O,What I Want For Christmas,6LYw9XyG9AQSQF178FKjIO,0.327,0.527,4,-4.485,0,0.0522,0.417,0,0.362,0.142,189.052,202058,3,0.224489796,0.231213873,50,1,SM,Male
EXO,3cjEqqelV9zb4BYE3qDQ4O,Winter Heat,6scVKMrtlTKGTGVdgyftaa,0.753,0.851,5,-3.693,0,0.0497,0.191,0,0.136,0.516,121.971,215811,4,0.13253012,0.156666667,50,1,SM,Male
EXO,3cjEqqelV9zb4BYE3qDQ4O,Unfair,78bSWIqoNPdJB8QpCVkv0K,0.668,0.877,5,-3.24,0,0.0364,0.0879,0,0.154,0.781,97.984,182322,4,0.25,0.233870968,39.33333333,3,SM,Male
EXO,3cjEqqelV9zb4BYE3qDQ4O,Sing For You,7htOPFqaCfI6j5ssnz2cla,0.341,0.288,8,-7.544,1,0.0335,0.852,0,0.363,0.443,170.202,235036,3,0.142857143,0.274193548,30.5,4,SM,Male
EXO,3cjEqqelV9zb4BYE3qDQ4O,Girl x Friend,1mMI14irOrynB5yvQY1Taz,0.493,0.846,0,-4.829,1,0.198,0.103,0,0.215,0.433,94.278,221672,4,0.06,0.134246575,50,2,SM,Male
EXO,3cjEqqelV9zb4BYE3qDQ4O,Î∞úÏ?Íµ?On the snow,61limJA2zOeHiYkKJHOFtB,0.539,0.698,3,-5.121,1,0.0522,0.201,0,0.0428,0.464,170.095,203328,4,0.152173913,0.133333333,50,2,SM,Male
EXO,3cjEqqelV9zb4BYE3qDQ4O,LIGHTSABER,0WgIKcomgCpfSvTHRT43aW,0.649,0.832,5,-4.552,0,0.086,0.13,0,0.414,0.58,139.986,184935,4,0.463768116,0.475836431,50,3,SM,Male
EXO,3cjEqqelV9zb4BYE3qDQ4O,Miracles in December,7HrCnwDvbtCKSZtpNDmII9,0.587,0.314,8,-7.62,1,0.0313,0.677,0,0.137,0.211,119.797,273288,4,0,0.005025126,30.33333333,3,SM,Male
EXO,3cjEqqelV9zb4BYE3qDQ4O,Christmas Day,5KkqyiAZr8QT6zscgM2pJf,0.715,0.483,8,-5.857,1,0.0466,0.379,0,0.151,0.498,107.95,226467,4,0.227272727,0.324022346,50,1,SM,Male
EXO,3cjEqqelV9zb4BYE3qDQ4O,The First Snow,2VNpT9fRk1kyksT0S4coZR,0.636,0.674,7,-6.623,0,0.0444,0.00542,0,0.145,0.814,82.985,207668,4,0.042857143,0.027237354,50,2,SM,Male
NU'EST,1iQfn1B8V25iQoolQakyAZ,Beautiful Ghost,61WM2WWXd8nlMkh3JiCrrG,0.68,0.841,5,-4.851,1,0.0442,0.0123,0,0.202,0.676,98.007,246912,4,0,0,46.33333333,3,Pledis,Male
NU'EST,1iQfn1B8V25iQoolQakyAZ,Dashing through the snow in highheels,350kB1WBpAl9bxAIlQJXU0,0.721,0.864,1,-2.122,1,0.0387,0.166,0,0.195,0.494,128.04,216452,4,0.132075472,0.14893617,50,1,Pledis,Male
VIXX,5BkB3rXc0qIdUtuEnhbK0A,Love Equation,5bhyVuVfBsLBkQl2LCz9I5,0.713,0.969,10,-2.789,1,0.0433,0.291,0,0.374,0.846,132.012,209182,4,0.086206897,0.084291188,49,1,Jellyfish,Male
VIXX,5BkB3rXc0qIdUtuEnhbK0A,G.R.8.U,4vaA5d0w2PQ4ciEM5VMvLb,0.63,0.894,8,-1.878,0,0.0532,0.109,0,0.0753,0.827,115.988,209425,4,0.192982456,0.148288973,47,1,Jellyfish,Male
BTS,3Nrfpe0tUJi4K4DXYWgMUX,Permission to Dance,3XYRV7ZSHqIRDG87DKTtry,0.702,0.741,9,-5.33,1,0.0427,0.00544,0,0.337,0.646,124.925,187585,4,0.876923077,0.866028708,12,6,Big Hit,Male
BTS,3Nrfpe0tUJi4K4DXYWgMUX,Make It Right (feat. Lauv),2WH4oy1SYppZrcdgKwSA0j,0.583,0.68,7,-7.809,1,0.422,0.0304,0,0.189,0.343,97.568,226321,4,0.430232558,0.401812689,43.875,8,Big Hit,Male
BTS,3Nrfpe0tUJi4K4DXYWgMUX,MIC Drop (feat. Desiigner) [Steve Aoki Remix],6XxpvCj3eLWs3lYowSgC4G,0.612,0.841,10,-4.332,0,0.219,0.0157,0,0.23,0.644,169.915,238726,4,0.865546218,0.776,50,2,Big Hit,Male
Red Velvet,1z4g3DjTBBZKhvAroFlhOM,Queendom,6SpPr7K4YQ2wp8jU6uOTmQ,0.695,0.896,5,-1.24,1,0.0847,0.179,0,0.0626,0.508,119.959,181760,4,0.5,0.4609375,28.6,5,SM,Female
Red Velvet,1z4g3DjTBBZKhvAroFlhOM,Milky Way,2Oj5hRhkJH00VGzjBdQNq3,0.656,0.721,8,-3.981,1,0.0477,0.393,0,0.124,0.74,98.019,217533,4,0.153846154,0.096774194,30,3,SM,Female
Red Velvet,1z4g3DjTBBZKhvAroFlhOM,RBB (Really Bad Boy),4xjVP2Vogo0C72o6Nevq0W,0.719,0.85,2,-3.229,1,0.0317,0.012,0.000239,0.114,0.367,150.059,188786,4,0.78313253,0.685082873,42,2,SM,Female
Red Velvet,1z4g3DjTBBZKhvAroFlhOM,Red Flavor,7nKQ5WAcjnG48knyLuo8gO,0.709,0.917,9,-3.315,1,0.189,0.0409,0,0.0839,0.515,125.042,191139,4,0.041666667,0.112033195,36.33333333,15,SM,Female
Red Velvet,1z4g3DjTBBZKhvAroFlhOM,Would U,1rL3u6JsjQT9Cxg1oHTJEK,0.758,0.627,5,-6.466,0,0.0528,0.497,0,0.204,0.544,93.957,203831,4,0.272727273,0.307086614,50,1,SM,Female
Red Velvet,1z4g3DjTBBZKhvAroFlhOM,Rookie,69xdFGM7SJkbDf77s0gJEl,0.683,0.938,8,-3.723,0,0.288,0.0888,0,0.331,0.868,164.1,197638,4,0.383561644,0.334319527,29.28571429,7,SM,Female
Red Velvet,1z4g3DjTBBZKhvAroFlhOM,Ice Cream Cake,5vCuawHQ8Poch1odz9JDpB,0.58,0.935,9,-3.348,1,0.189,0.0318,0,0.0977,0.603,172.023,191440,4,0.542553191,0.540669856,33.4,5,SM,Female
TWICE,7n2Ycct7Beij7Dj7meI4X0,Alcohol-Free,0BTaaKT4RMbs5M73tOHX5Y,0.688,0.909,8,-1.992,1,0.0624,0.0474,1.35E-06,0.0674,0.702,97.097,210573,4,0.259259259,0.280701754,29.83333333,6,JYP,Female
TWICE,7n2Ycct7Beij7Dj7meI4X0,FANCY,2qQpFbqqkLOGySgNK8wBXt,0.697,0.874,5,-2.15,0,0.0449,0.0122,0,0.627,0.775,132.018,213880,4,0,0,26.5,6,JYP,Female
TWICE,7n2Ycct7Beij7Dj7meI4X0,FANCY,2qQpFbqqkLOGySgNK8wBXt,0.697,0.874,5,-2.15,0,0.0449,0.0122,0,0.627,0.775,132.018,213880,4,0.203389831,0.251012146,50,1,JYP,Female
TWICE,7n2Ycct7Beij7Dj7meI4X0,FANCY,2qQpFbqqkLOGySgNK8wBXt,0.697,0.874,5,-2.15,0,0.0449,0.0122,0,0.627,0.775,132.018,213880,4,0.37037037,0.371024735,32.25,8,JYP,Female
TWICE,7n2Ycct7Beij7Dj7meI4X0,Signal,15rX80MpEJ2OqW3dPunQvI,0.62,0.761,0,-2.736,1,0.334,0.22,0,0.143,0.626,207.819,196680,4,0.264705882,0.143884892,25.83333333,6,JYP,Female
TWICE,7n2Ycct7Beij7Dj7meI4X0,CHEER UP,7lB4rxNVc7vm33ZSZXVRAQ,0.551,0.885,6,-1.489,1,0.124,0.139,0,0.114,0.509,172.95,208853,4,0.016129032,0.007843137,25.85714286,7,JYP,Female
TWICE,7n2Ycct7Beij7Dj7meI4X0,CHEER UP,7lB4rxNVc7vm33ZSZXVRAQ,0.551,0.885,6,-1.489,1,0.124,0.139,0,0.114,0.509,172.95,208853,4,0.202702703,0.289634146,34,17,JYP,Female
TWICE,7n2Ycct7Beij7Dj7meI4X0,Like Ooh-Ahh,3c0CJ0DBgsGZ7I79lyx02Z,0.721,0.875,6,-1.166,1,0.0783,0.241,0.000105,0.382,0.692,141.994,215080,4,0.253012048,0.320241692,27.54545455,11,JYP,Female
BLACKPINK,41MozSoPIsD1dJM0CLPjZF,As If It's Your Last,4ZxOuNHhpyOj4gv52MtQpT,0.786,0.852,8,-2.687,1,0.0813,0.0687,0,0.0759,0.455,125.036,213264,4,0,0,50,2,YG,Female
BLACKPINK,41MozSoPIsD1dJM0CLPjZF,As If It's Your Last,4ZxOuNHhpyOj4gv52MtQpT,0.786,0.852,8,-2.687,1,0.0813,0.0687,0,0.0759,0.455,125.036,213264,4,0.303571429,0.341365462,36.6875,16,YG,Female
BLACKPINK,41MozSoPIsD1dJM0CLPjZF,PLAYING WITH FIRE,7qmvLmX9tyaTiBAVNI6YEn,0.706,0.756,4,-4.405,0,0.0845,0.0392,0,0.18,0.676,97.098,197289,4,0,0,50,1,YG,Female
BLACKPINK,41MozSoPIsD1dJM0CLPjZF,PLAYING WITH FIRE,7qmvLmX9tyaTiBAVNI6YEn,0.706,0.756,4,-4.405,0,0.0845,0.0392,0,0.18,0.676,97.098,197289,4,0,0,50,1,YG,Female
BLACKPINK,41MozSoPIsD1dJM0CLPjZF,PLAYING WITH FIRE,7qmvLmX9tyaTiBAVNI6YEn,0.706,0.756,4,-4.405,0,0.0845,0.0392,0,0.18,0.676,97.098,197289,4,0,0,50,1,YG,Female
BLACKPINK,41MozSoPIsD1dJM0CLPjZF,PLAYING WITH FIRE,7qmvLmX9tyaTiBAVNI6YEn,0.706,0.756,4,-4.405,0,0.0845,0.0392,0,0.18,0.676,97.098,197289,4,0.32,0.35371179,32.41666667,12,YG,Female
BLACKPINK,41MozSoPIsD1dJM0CLPjZF,STAY,3tP6QKbXvtrxiDI7QwKyUf,0.63,0.432,1,-6.721,1,0.0357,0.551,5.84E-06,0.0962,0.343,87.959,230323,4,0.12244898,0.260162602,50,1,YG,Female
BLACKPINK,41MozSoPIsD1dJM0CLPjZF,WHISTLE,6NEoeBLQbOMw92qMeLfI40,0.818,0.723,11,-4.82,1,0.114,0.00561,0,0.0866,0.607,102.945,211632,4,0.315068493,0.382789318,30.625,8,YG,Female
BLACKPINK,41MozSoPIsD1dJM0CLPjZF,BOOMBAYAH,13MF2TYuyfITClL1R2ei6e,0.661,0.836,5,-3.164,0,0.059,0.00268,0,0.497,0.396,124.952,240793,4,0.574712644,0.58423913,39.6,5,YG,Female
SEVENTEEN,7nqOGRxlXj7N2JYbgNEjYH,Is It Still Beautiful,4rrGSoMxUV0diSX4zpoCTf,0.543,0.311,5,-8.165,1,0.0289,0.715,0,0.0959,0.209,127.916,275362,4,0,0,49,4,Pledis,Male
SEVENTEEN,7nqOGRxlXj7N2JYbgNEjYH,AH! LOVE,5TgfB8nBnuKaytBbjmrzO7,0.783,0.688,1,-5.619,0,0.032,0.362,0,0.22,0.88,121.989,194627,4,0.054794521,0.067857143,50,1,Pledis,Male
SEVENTEEN,7nqOGRxlXj7N2JYbgNEjYH,Fearless,1bhuTWST1TYIVdrsEaQDKa,0.698,0.798,1,-4.466,1,0.0772,0.229,0,0.341,0.759,129.936,194813,4,0,0,50,1,Pledis,Male
SEVENTEEN,7nqOGRxlXj7N2JYbgNEjYH,My My,4rnvC8St4YDHGuQdBEByRz,0.682,0.882,0,-3.384,1,0.0678,0.14,0,0.0804,0.558,100.075,185253,4,0.166666667,0.253333333,50,1,Pledis,Male
SEVENTEEN,7nqOGRxlXj7N2JYbgNEjYH,A-TEEN,5P0Uo1LqAgvFuxabQMe81X,0.649,0.792,11,-4.677,1,0.0966,0.109,0,0.343,0.543,149.962,196323,4,0.460526316,0.391836735,50,3,Pledis,Male
SEVENTEEN,7nqOGRxlXj7N2JYbgNEjYH,THANKS,7cbZIBLhfD9taMBgEsIhIp,0.513,0.867,8,-3.729,1,0.0632,0.0631,0,0.34,0.536,149.967,213072,4,0.038461538,0.04519774,46,2,Pledis,Male
SEVENTEEN,7nqOGRxlXj7N2JYbgNEjYH,Run to you,7MhirYiYlbhN8L1y6VwbBu,0.437,0.839,7,-3.356,1,0.146,0.0304,0,0.215,0.42,177.921,194098,4,0,0,50,1,Pledis,Male
SEVENTEEN,7nqOGRxlXj7N2JYbgNEjYH,Don't Wanna Cry,6Upu6yjkdi0DVI8E3IBZEU,0.781,0.683,0,-4.258,1,0.0325,0.164,1.53E-06,0.16,0.722,100.005,203427,4,0,0,50,2,Pledis,Male
SEVENTEEN,7nqOGRxlXj7N2JYbgNEjYH,BOOMBOOM,0pWxUlYb3EM2WkcTJfwBdP,0.853,0.814,8,-3.047,1,0.0766,0.0347,0,0.171,0.686,108.111,206227,4,0.206896552,0.236151603,50,1,Pledis,Male
Wanna One,2CvaqAMMsX576VBehaJ0Wx,Light,7mpg5bCxWSTwTDLOU2KPeh,0.682,0.93,1,-2.52,0,0.119,0.214,0,0.216,0.727,139.93,209510,4,0.232876712,0.283489097,42.125,8,YMC,Male
Wanna One,2CvaqAMMsX576VBehaJ0Wx,GOLD,7oQc8htmZ65WDAvkAf9MPg,0.637,0.841,11,-4.711,1,0.0626,0.292,0,0.244,0.675,129.982,219589,4,0.347222222,0.408805031,50,2,YMC,Male
Wanna One,2CvaqAMMsX576VBehaJ0Wx,BOOMERANG,20hvW8VbJgzV1VgRYS8GTo,0.729,0.913,1,-2.749,1,0.0781,0.0292,0,0.104,0.73,99.966,183475,4,0.587301587,0.447580645,44,11,YMC,Male
Wanna One,2CvaqAMMsX576VBehaJ0Wx,WE ARE,0HSsY52R2PnMmmrxNXJPbH,0.682,0.83,0,-2.997,1,0.128,0.0749,0,0.255,0.577,112.097,201470,4,0.533333333,0.535064935,50,1,YMC,Male
Wanna One,2CvaqAMMsX576VBehaJ0Wx,DAY BY DAY,1VnrzNj9V0W4XtN5IRmODn,0.623,0.803,6,-3.384,0,0.0941,0.0832,0,0.331,0.668,173.951,186067,4,0.03030303,0.093862816,50,1,YMC,Male
Wanna One,2CvaqAMMsX576VBehaJ0Wx,I'LL REMEMBER,69maP0fox9plW31XXY1gE3,0.396,0.705,11,-4.796,1,0.0608,0.515,0,0.111,0.33,149.969,214692,4,0.020833333,0.018779343,50,2,YMC,Male
Wanna One,2CvaqAMMsX576VBehaJ0Wx,I PROMISE YOU - Propose Version,66QYJ7pYeTQKTur7R4L3nx,0.602,0.491,8,-7.257,1,0.0378,0.593,0,0.0768,0.313,129.814,258827,4,0.079365079,0.0969163,50,1,YMC,Male
Wanna One,2CvaqAMMsX576VBehaJ0Wx,To Be One (Intro.),2jMMDgoya8QBid8br9IkB2,0.727,0.973,11,-2.307,0,0.153,0.229,0,0.239,0.308,119.868,61028,4,0.653846154,0.623853211,50,1,YMC,Male
Wanna One,2CvaqAMMsX576VBehaJ0Wx,Always (Acoustic Ver.),1rsvpq2FuGdEih29HcHla5,0.473,0.385,6,-5.887,1,0.0287,0.753,0,0.127,0.523,147.83,257948,4,0.161290323,0.205645161,50,2,YMC,Male
I.O.I,6RKnXXyprPjhBdCvL802Ku,DOWNPOUR,3pMnRGNIgK0Ql19zvnjv83,0.424,0.433,9,-4.073,1,0.0332,0.66,0,0.13,0.331,144.952,234259,4,0,0,49.625,8,YMC,Female
