Artist,Artist_Id,Track_Title,Track_Id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,avg_rank,weeks_on_chart
San E,61MMiylth1injW39oZBuYB,Do It For Fun,4lFuxhz6qbqBBclffhFtk8,0.72,0.888,1.0,-4.094,1.0,0.212,0.0397,0.0,0.292,0.659,99.972,239814.0,4.0,56.0,2
San E,61MMiylth1injW39oZBuYB,Sour Grapes,3YM89neEJceqTD7TZvaHOT,0.767,0.885,8.0,-2.956,0.0,0.279,0.116,0.0,0.145,0.831,92.95,234000.0,4.0,37.888888888888886,18
San E,61MMiylth1injW39oZBuYB,Lonely Animals,2muqeoDQaqsd3xwONGTmy7,0.623,0.911,0.0,-3.465,1.0,0.243,0.295,0.0,0.13,0.603,89.985,228250.0,4.0,67.0,2
San E,61MMiylth1injW39oZBuYB,Coach Me (feat. JooHeon),6MaGXe3AN3pyxys593p2rH,0.695,0.872,5.0,-3.411,1.0,0.285,0.172,0.0,0.223,0.785,149.882,220954.0,4.0,40.5,4
San E,61MMiylth1injW39oZBuYB,On Top of Your Head (feat. MC Gree),5mpX9KE0gHYJp3p1AlSK9q,0.748,0.805,5.0,-2.682,0.0,0.275,0.379,0.0,0.0546,0.768,130.224,245787.0,4.0,50.0,4
San E,61MMiylth1injW39oZBuYB,Like Father Like Son,69hLUu2zuc1EyFVB8ZWpfm,0.716,0.827,6.0,-5.202,1.0,0.333,0.574,0.0,0.173,0.733,91.03,230429.0,4.0,38.0,3
Simon Dominic,57W9ikVc6O2wLDtmclSjvN,At Night,0da5hji35BCVb7nC8gRQzF,0.738,0.57,1.0,-7.935,1.0,0.219,0.114,0.0,0.122,0.306,100.009,182400.0,4.0,157.5,2
Simon Dominic,57W9ikVc6O2wLDtmclSjvN,Party Forever,0kGnxJUOZgCemWBfpgVe6H,0.731,0.605,9.0,-8.045,0.0,0.403,0.279,0.0,0.222,0.598,87.717,202084.0,4.0,117.0,1
Simon Dominic,57W9ikVc6O2wLDtmclSjvN,For the gone(with ELLE KOREA),2yPFwTJ1tUSLH0D28u3153,0.736,0.7,7.0,-4.774,1.0,0.0448,0.146,0.0,0.317,0.415,132.034,243088.0,4.0,144.4,5
Simon Dominic,57W9ikVc6O2wLDtmclSjvN,Hero - Instrumental,23jJQc6SGVo8J3SWoXNweg,0.741,0.917,9.0,-4.112,0.0,0.0524,0.000886,0.74,0.316,0.803,110.005,242547.0,4.0,28.0,1
Sik-K,5DIi2JWfQPTKffaVBlIYRn,WATER (Prod. by GooseBumps),7EBxRB5zybo2zutJuiAwoF,0.871,0.633,8.0,-5.96,1.0,0.0915,0.0296,0.0,0.0402,0.664,107.024,262560.0,4.0,169.0,1
Sik-K,5DIi2JWfQPTKffaVBlIYRn,party (SHUT DOWN),1ihIXI2MVklmJdPvIUxExZ,0.702,0.587,8.0,-5.816,1.0,0.122,0.273,0.0,0.0631,0.773,140.005,216114.0,4.0,97.0,1
DPR LIVE,0siBQaURCli5wn2lqv8WZg,Hula Hoops,5FsdBmqWWfS6S5X4NfmxSh,0.758,0.852,3.0,-5.34,0.0,0.253,0.214,0.0,0.112,0.665,109.868,203067.0,4.0,185.0,1
GIRIBOY,2MtHuR0W2idZdF7x4wddqq,"Your night, Your star, Your moon (Prod. Rocoberry)",2kfQ21uiYIEfOmqtDwUQdf,0.716,0.74,0.0,-5.001,0.0,0.152,0.791,0.0,0.135,0.425,87.986,188493.0,4.0,82.5,2
GIRIBOY,2MtHuR0W2idZdF7x4wddqq,Because I Was Young,5pGCRUSMcQ5OrezFaDxKHq,0.678,0.413,11.0,-5.57,1.0,0.185,0.574,0.0,0.0743,0.739,176.037,196000.0,4.0,180.0,1
GIRIBOY,2MtHuR0W2idZdF7x4wddqq,Spacetime,4QogPJfnO1pZWwJ0cbwFJE,0.719,0.54,11.0,-8.164,1.0,0.372,0.607,0.0,0.158,0.784,84.757,196941.0,4.0,141.5,2
GIRIBOY,2MtHuR0W2idZdF7x4wddqq,It Was Love,6zePxnugk8oUcp398yUiGl,0.704,0.397,0.0,-6.771,1.0,0.0283,0.722,0.0,0.0696,0.355,135.992,199000.0,4.0,117.0,4
GIRIBOY,2MtHuR0W2idZdF7x4wddqq,"Smile, Wait For The Flash",6G9XpQhn2iQhH8JHKMscBp,0.402,0.297,2.0,-10.052,0.0,0.0341,0.878,0.000179,0.221,0.368,83.645,226000.0,4.0,193.0,1
GIRIBOY,2MtHuR0W2idZdF7x4wddqq,Acting (With Heize),1SSA6NNzrCo4MmpcHNDX0M,0.814,0.389,10.0,-7.663,0.0,0.0722,0.825,0.0,0.14,0.364,119.857,221000.0,3.0,98.0,1
GIRIBOY,2MtHuR0W2idZdF7x4wddqq,LASIK,4w25YM9GWBUPKVwxtM1x1d,0.623,0.589,7.0,-6.217,1.0,0.0377,0.717,0.00282,0.261,0.396,79.992,235000.0,4.0,139.0,1
GIRIBOY,2MtHuR0W2idZdF7x4wddqq,Let's Not Love Each Other,6MPAgclYe1F9LSYXxOuoBC,0.68,0.528,5.0,-6.444,1.0,0.0928,0.529,0.0,0.184,0.274,134.014,242999.0,4.0,137.0,2
GIRIBOY,2MtHuR0W2idZdF7x4wddqq,Just Kidding (Prod. by Zion.T),3SiTPm2IOaCz1cWFv6LSjn,0.638,0.399,7.0,-8.229,1.0,0.0289,0.74,9.28e-06,0.151,0.172,132.041,230000.0,4.0,167.5,2
GIRIBOY,2MtHuR0W2idZdF7x4wddqq,Baby,2rrLEEzQoezHZYtYobclCh,0.795,0.558,7.0,-4.744,0.0,0.275,0.2,0.0,0.0864,0.849,173.984,224474.0,4.0,185.0,1
GIRIBOY,2MtHuR0W2idZdF7x4wddqq,Tiger Den (Feat. Jvcki Wai),4lLtcSEIGqO7pvXCUvDtIU,0.502,0.858,4.0,-3.813,0.0,0.242,0.154,0.0,0.113,0.317,187.79,200000.0,4.0,171.0,2
GIRIBOY,2MtHuR0W2idZdF7x4wddqq,Parrot (Prod. By Beautiful Disco),5sqfua7A4yEBMZpQThUXxc,0.672,0.799,11.0,-4.91,0.0,0.204,0.709,0.0,0.195,0.583,79.102,252250.0,4.0,63.0,1
GIRIBOY,2MtHuR0W2idZdF7x4wddqq,EXPRESS HIGHWAY (Prod. By Big Pie),0s0dOjs7XXIrBEpGU2ODNG,0.832,0.589,6.0,-5.571,0.0,0.373,0.242,0.0,0.0589,0.907,91.144,223666.0,4.0,42.0,1
GIRIBOY,2MtHuR0W2idZdF7x4wddqq,Sooljalee,1VrpAZL277l0gnTBhSd3TH,0.894,0.508,6.0,-5.4,1.0,0.224,0.0538,9.45e-06,0.0745,0.24,90.002,202603.0,4.0,66.5,2
GIRIBOY,2MtHuR0W2idZdF7x4wddqq,All Day,4tKluvTdXlSpXCRfnRW6Gk,0.778,0.785,1.0,-6.635,1.0,0.0776,0.445,0.000183,0.0941,0.964,84.985,218412.0,4.0,71.0,1
GIRIBOY,2MtHuR0W2idZdF7x4wddqq,Because You're Pretty,6SB7by6S98iScUgybNS3PI,0.879,0.682,11.0,-3.849,0.0,0.209,0.425,0.0,0.0947,0.835,83.024,201067.0,4.0,62.333333333333336,6
GIRIBOY,2MtHuR0W2idZdF7x4wddqq,Hogu (Prod.by Fisherman of wybh) (feat.BrotherSu),2MmoAjts7yO99KhKT9D0dS,0.545,0.657,1.0,-2.727,1.0,0.304,0.503,0.0,0.527,0.647,78.379,230560.0,4.0,54.5,4
GIRIBOY,2MtHuR0W2idZdF7x4wddqq,WuGyeol (feat.From),32EVLOIxH26ooQffb209yM,0.921,0.667,6.0,-3.611,0.0,0.0968,0.352,0.0,0.0422,0.869,124.932,211378.0,3.0,55.0,1
GIRIBOY,2MtHuR0W2idZdF7x4wddqq,Pillow (feat. KIHYUN),5rVrQBRKAGLgXkJkxYYDNp,0.556,0.83,6.0,-4.868,1.0,0.198,0.125,0.0,0.205,0.732,169.963,218519.0,4.0,37.526315789473685,19
BOBBY,7ieMQQDR0bdBPz572mtxwS,HOLUP!,0dkqqQAizwp3MHJKehq5ng,0.669,0.953,0.0,-2.43,1.0,0.0634,0.124,0.0,0.302,0.538,100.964,211875.0,4.0,37.8,5
BOBBY,7ieMQQDR0bdBPz572mtxwS,YGGR#Hip Hop,70JfqvAbQmdBs7Vp9nXtLT,0.588,0.807,4.0,-4.656,0.0,0.382,0.385,0.0,0.352,0.63,94.707,240572.0,4.0,92.3,10
Jay Park,4XDi67ZENZcbfKnvMnTYsI,SUMMERIDE,4M9NbNJnOpVCN5jbNln2TJ,0.756,0.816,4.0,-5.153,0.0,0.0885,0.136,2.01e-06,0.136,0.576,102.038,218027.0,4.0,114.0,1
Jay Park,4XDi67ZENZcbfKnvMnTYsI,All The Way Up (K),072zJPb2mwUjrJLKJxYFLe,0.534,0.72,7.0,-5.518,1.0,0.0823,0.293,0.0,0.132,0.539,115.059,223060.0,4.0,165.0,1
Jay Park,4XDi67ZENZcbfKnvMnTYsI,iffy (Prod. GroovyRoom),4q9JLlC3HIhN4CDC6KlpYK,0.939,0.519,0.0,-5.911,1.0,0.12,0.0715,0.0,0.0658,0.826,135.054,259983.0,4.0,76.33333333333333,24
Jay Park,4XDi67ZENZcbfKnvMnTYsI,REBORN,3j5P08hfKY8oUSARXvmjjZ,0.749,0.839,6.0,-3.714,1.0,0.19,0.295,0.0,0.0865,0.785,103.984,235364.0,4.0,89.0,2
Jay Park,4XDi67ZENZcbfKnvMnTYsI,YACHT (k) (Feat. Sik-K),57ziFwpzuFkJi5nP91qnl4,0.726,0.772,10.0,-4.374,0.0,0.113,0.451,0.0,0.195,0.778,80.017,246285.0,4.0,59.66666666666666,3
Jay Park,4XDi67ZENZcbfKnvMnTYsI,LOVE MY LIFE,0LeG45y04n33HDFDlODV5P,0.887,0.634,0.0,-5.763,0.0,0.112,0.314,3.55e-06,0.0679,0.841,118.036,205384.0,4.0,114.75,12
Jay Park,4XDi67ZENZcbfKnvMnTYsI,STAY WITH ME,3U7cZbyMlSylP0pH3kdV4R,0.579,0.468,5.0,-5.974,0.0,0.0326,0.578,0.0,0.108,0.491,121.883,209634.0,4.0,74.5,2
Jay Park,4XDi67ZENZcbfKnvMnTYsI,CITY BREEZE,4j1ZGjvjtomCdb1zuRAW3I,0.714,0.848,1.0,-5.075,1.0,0.0617,0.014,0.0,0.0662,0.585,108.969,201050.0,4.0,95.0,1
Jay Park,4XDi67ZENZcbfKnvMnTYsI,Touch The Sky (Feat. The Quiett),0ZMWjeil3p8JFhWGanZuUD,0.715,0.825,10.0,-5.267,0.0,0.169,0.123,0.0,0.27,0.62,96.056,214270.0,4.0,53.0,1
Jay Park,4XDi67ZENZcbfKnvMnTYsI,Abandoned (Feat. Dok2),4IgVHFgszoV0I9e2AGhT6m,0.673,0.56,1.0,-8.006,0.0,0.0412,0.0144,2.22e-06,0.147,0.0545,121.029,259593.0,4.0,38.66666666666666,6
Jay Park,4XDi67ZENZcbfKnvMnTYsI,Tonight (Feat. KANG MINKYUNG Of Davichi),639wfgGp8tWk9jV1SIoGtK,0.682,0.731,0.0,-7.616,1.0,0.0497,0.00401,0.0,0.126,0.729,128.025,217928.0,4.0,44.333333333333336,3
Jay Park,4XDi67ZENZcbfKnvMnTYsI,Don't Let Go,0i07yfz0YZhMjUmj8PItcw,0.672,0.5,11.0,-7.896,1.0,0.0387,0.0495,1.85e-05,0.16,0.525,113.877,229212.0,4.0,68.0,1
Jay Park,4XDi67ZENZcbfKnvMnTYsI,Level 1000 (With Dok2),0iI9zWjy5hqP30glSxN1h1,0.766,0.735,0.0,-4.703,1.0,0.333,0.062,0.000109,0.322,0.571,168.059,236422.0,4.0,72.0,1
Jay Park,4XDi67ZENZcbfKnvMnTYsI,Bestie,6WunN03gjWwHUuz8rdADex,0.548,0.656,5.0,-6.534,0.0,0.147,0.0377,0.0,0.0963,0.529,77.594,212651.0,4.0,52.0,3
Jessi,64k5e9kV9MdukXjFrR5R37,Cold Blooded,34JfHOd0fcefm4FSPSrIhF,0.961,0.739,9.0,-6.665,1.0,0.224,0.0794,0.0,0.0372,0.759,119.96,150053.0,4.0,87.63636363636364,11
Jessi,64k5e9kV9MdukXjFrR5R37,Gucci,5nAu41YfbVRg8SinVM4aLV,0.321,0.749,5.0,-3.755,0.0,0.0693,0.00663,1.53e-05,0.166,0.15,98.119,175499.0,4.0,99.0,1
Jessi,64k5e9kV9MdukXjFrR5R37,울리지마,35nsu6xtISINizeEf7q4Qk,0.584,0.407,1.0,-4.457,1.0,0.0472,0.323,0.0,0.0848,0.166,119.163,196267.0,3.0,85.0,1
Jessi,64k5e9kV9MdukXjFrR5R37,Excessive Love,10WGQVw3MfmrdbCRAsUGmK,0.502,0.605,4.0,-2.93,1.0,0.0443,0.407,1.9e-06,0.0638,0.552,148.934,237267.0,4.0,65.0,1
Woo (우원재),5a8EJtOEbUJDF4RX3mKK02,Nostalgia (Prod. By WOOGIE),4LyIba4EuHACJBzrJ6AxDN,0.524,0.666,8.0,-9.031,1.0,0.117,0.76,1.66e-05,0.29,0.358,103.504,201656.0,3.0,93.0,1
Woo (우원재),5a8EJtOEbUJDF4RX3mKK02,loop,5rkFTWUy60UpD0Dc1kXWvR,0.442,0.366,5.0,-11.353,0.0,0.23,0.358,0.00129,0.185,0.116,80.183,234340.0,4.0,51.0,1
Woo (우원재),5a8EJtOEbUJDF4RX3mKK02,Paranoid,22O0OkirAWnSk2Re8y3j92,0.866,0.765,8.0,-6.945,1.0,0.196,0.186,0.000671,0.122,0.357,105.011,195240.0,4.0,100.0,1
Woo (우원재),5a8EJtOEbUJDF4RX3mKK02,We Are,2SMq0lOqCTHayWa9juoI0d,0.756,0.808,7.0,-3.272,1.0,0.0752,0.147,0.0,0.129,0.685,100.018,196020.0,4.0,37.96551724137931,29
ASH ISLAND,7IEhlwWQA7pCkEvzwwHehE,NOYB,4nw8Eht8BorhQfEUZl0l44,0.558,0.803,1.0,-3.157,1.0,0.12,0.104,0.0,0.163,0.658,178.113,154120.0,4.0,167.5,2
Tiger JK (he was part of Drunken Tiger),11S00dFcvNvJahis8MTGMD,Forever (chorus by Yoonmirae),2Wk1l9UHalBTh4QjMfp9rL,0.609,0.75,7.0,-6.281,0.0,0.15,0.109,0.0,0.154,0.614,160.002,235133.0,4.0,71.0,1
pH-1,2u7CP5T30c8ctenzXgEV1W,As I Told You - Remix,5zTvf2B39VQM16eSiLmVGc,0.727,0.924,5.0,-2.401,0.0,0.0611,0.261,0.0,0.379,0.81,118.971,221133.0,4.0,81.0,1
pH-1,2u7CP5T30c8ctenzXgEV1W,365&7 (Feat. JAMIE),6VYY26Wws3jIS1DdqeOsXZ,0.741,0.855,5.0,-3.499,1.0,0.0923,0.353,0.0,0.12,0.929,159.94,169133.0,4.0,164.0,4
Paloalto,2Yv0nlRtzgPl6u0dsS2hFv,DARK PANDA,7w9uC59R7VtDP8O1Bi3awj,0.512,0.894,8.0,-5.006,0.0,0.276,0.456,2.64e-06,0.11,0.408,122.129,209920.0,4.0,62.0,2
Paloalto,2Yv0nlRtzgPl6u0dsS2hFv,moneyflow,44673Rco6EaaSWbrsAeaM3,0.743,0.892,11.0,-3.132,1.0,0.256,0.0326,0.0,0.477,0.567,115.112,198040.0,4.0,46.5,10
BLOO,3ghCvruix2FYZ81DHRlOt1,Downtown Baby,61RF2qNzya48WZoS4k5uwp,0.551,0.619,4.0,-5.606,0.0,0.0651,0.349,0.0,0.109,0.28,177.879,196534.0,4.0,72.15384615384616,65
Owen,5rP0axomfqfxm0QavWTdvO,City,1MvEGjqXMOhkfnw4YQ9k7B,0.566,0.803,6.0,-5.128,0.0,0.366,0.261,0.0,0.0945,0.942,84.283,181435.0,4.0,95.0,1
CHANGMO,3hvinNZRzTLoREmqFiKr1b,Swoosh Flow,70ThSkX7p8CepY8IfHiu8s,0.772,0.813,1.0,-5.648,0.0,0.16,0.184,0.0,0.647,0.767,142.967,194688.0,4.0,177.0,1
CHANGMO,3hvinNZRzTLoREmqFiKr1b,COUNTIN MY GUAP,615YPMLagPrCh7yIfQ9Nak,0.783,0.526,7.0,-6.522,1.0,0.0615,0.204,0.0,0.149,0.37,122.097,192689.0,4.0,123.66666666666669,3
CHANGMO,3hvinNZRzTLoREmqFiKr1b,Inkigayo,1VROzU7FPO6Jz805xCmjBA,0.737,0.816,4.0,-4.687,0.0,0.293,0.0903,0.0,0.115,0.343,144.995,298253.0,4.0,87.0,1
CHANGMO,3hvinNZRzTLoREmqFiKr1b,BLUE MOON (Prod. GroovyRoom),0CPWIY1etGeJLg12CAuP4n,0.786,0.783,5.0,-5.598,1.0,0.0451,0.158,0.0,0.109,0.449,106.987,203057.0,4.0,37.76923076923077,26
Loco,2e4G04F77jxVuDYo44TCSm,Love(Prod.Rocoberry),29O4t4CViDRSDwiutvsOLS,0.461,0.623,11.0,-5.04,1.0,0.0369,0.648,0.0,0.109,0.415,180.174,220627.0,4.0,100.6,10
Loco,2e4G04F77jxVuDYo44TCSm,At Night,0da5hji35BCVb7nC8gRQzF,0.738,0.57,1.0,-7.935,1.0,0.219,0.114,0.0,0.122,0.306,100.009,182400.0,4.0,157.5,2
Loco,2e4G04F77jxVuDYo44TCSm,Waiting Room,7B9vIvrEbUsZCP8PJuMKPX,0.703,0.76,9.0,-5.916,1.0,0.255,0.4,0.0,0.0615,0.651,142.108,193555.0,4.0,93.66666666666669,9
Loco,2e4G04F77jxVuDYo44TCSm,Don’t,4MidkNeonif4PcWSjkwOb7,0.849,0.486,1.0,-7.049,1.0,0.0669,0.538,0.0,0.127,0.546,92.022,231654.0,4.0,92.0,1
Loco,2e4G04F77jxVuDYo44TCSm,아마도 그건,4S2tpVDNAkvhHY6kkhVvXZ,0.661,0.551,2.0,-5.094,1.0,0.0659,0.28,0.0,0.107,0.485,78.137,193267.0,4.0,69.96153846153847,26
KillaGramz,4YMP326oNG8AQdTRang2yA,Lobby,1CozRXJvbYCwEUzIeAdbWZ,0.744,0.813,3.0,-3.117,0.0,0.136,0.22,0.0,0.0969,0.705,97.879,291005.0,4.0,62.0,4
CODE KUNST,4WnO2VmlwdTX77ANsThWLQ,For the gone(with ELLE KOREA),2yPFwTJ1tUSLH0D28u3153,0.736,0.7,7.0,-4.774,1.0,0.0448,0.146,0.0,0.317,0.415,132.034,243088.0,4.0,144.4,5
VINXEN,4T6xiCykTP9rCNaEPU7D4q,FLYING HIGH WITH U,4iZIvaus7v4wSjFvdF83NA,0.358,0.75,9.0,-4.746,1.0,0.269,0.809,0.0,0.107,0.539,207.595,207187.0,4.0,116.8,5
C JAMM,2ZT3bnHPOdErwCLdP5aHqR,puzzle,3kJjYTtOQPiVSr1UNEqM0u,0.732,0.803,0.0,-2.006,1.0,0.0368,0.0392,0.0,0.402,0.464,125.992,261920.0,4.0,47.69230769230769,26
C JAMM,2ZT3bnHPOdErwCLdP5aHqR,YGGR#Hip Hop,70JfqvAbQmdBs7Vp9nXtLT,0.588,0.807,4.0,-4.656,0.0,0.382,0.385,0.0,0.352,0.63,94.707,240572.0,4.0,92.3,10
Wonstein,5o615XColiSVMPDWlslKSk,When Night Is Falling,3skyeuj2qNbbIuAP3Gv2dz,0.676,0.489,0.0,-5.801,1.0,0.0307,0.7,0.0,0.0716,0.496,84.978,203970.0,4.0,132.77777777777777,9
Wonstein,5o615XColiSVMPDWlslKSk,HEAT,4MDdvtd216XIXnewQ0WunH,0.87,0.683,2.0,-3.388,1.0,0.201,0.0837,0.0,0.0529,0.83,144.111,193000.0,4.0,149.5,2
Mommy Son,5xWKWXamxbujIdti9xpnI1,Mommy Jump,0pNxBaNLzSMscor8qYXwUl,0.698,0.857,10.0,-1.88,0.0,0.181,0.0226,7.44e-06,0.125,0.381,150.137,140033.0,4.0,117.0,1
YUMDDA,0su5mZ6qhvOUhz7ckEx8rR,To the Moon (Feat. UNEDUCATED KID),6MVhgdbH0AKZlEef2dgJ92,0.739,0.829,8.0,-4.615,0.0,0.0431,0.0429,0.0,0.138,0.894,139.977,196703.0,4.0,165.5,2
YUMDDA,0su5mZ6qhvOUhz7ckEx8rR,I Told You I Like You,72TNvGiSdA1WOeS3Lbxs80,0.849,0.52,2.0,-6.428,1.0,0.217,0.0853,0.0,0.253,0.567,133.889,167354.0,4.0,124.0,2
lIlBOI (lilboi),25wMXkplvEHJpJHX8A6Ved,HEAT,4MDdvtd216XIXnewQ0WunH,0.87,0.683,2.0,-3.388,1.0,0.201,0.0837,0.0,0.0529,0.83,144.111,193000.0,4.0,149.5,2
lIlBOI (lilboi),25wMXkplvEHJpJHX8A6Ved,Call Me (feat. Hwa Sa),5PRhLGuPlPMN4XSttcwjiO,0.754,0.894,1.0,-2.783,1.0,0.105,0.164,0.0,0.103,0.894,139.98,212896.0,4.0,48.5,2
Mirani,6N7b9mUVwn885jI7RRg8no,HEAT,4MDdvtd216XIXnewQ0WunH,0.87,0.683,2.0,-3.388,1.0,0.201,0.0837,0.0,0.0529,0.83,144.111,193000.0,4.0,149.5,2
Mirani,6N7b9mUVwn885jI7RRg8no,Daisy (feat. pH-1),2pIgqVUhK5KsNuoFBo6uoh,0.767,0.733,6.0,-4.392,1.0,0.0741,0.341,0.0,0.0908,0.685,100.038,189480.0,4.0,139.5,4
Zion.T,5HenzRvMtSrgtvU16XAoby,A Gift!,7q92TuZKxN4C2FRZuWU8yY,0.637,0.533,2.0,-7.93,1.0,0.032,0.524,0.000115,0.207,0.345,96.035,237349.0,4.0,126.0,1
Zion.T,5HenzRvMtSrgtvU16XAoby,I Just Want To Stay With You,1nN2v9zuUh53qI7JMXYzbz,0.541,0.474,2.0,-6.273,1.0,0.0348,0.778,0.0,0.113,0.315,129.891,207999.0,4.0,139.0,1
Zion.T,5HenzRvMtSrgtvU16XAoby,May,3gVbD5APaL2N4yDWM5YWiQ,0.725,0.364,7.0,-8.55,1.0,0.159,0.349,1.61e-05,0.122,0.326,90.071,196882.0,4.0,167.66666666666666,3
Zion.T,5HenzRvMtSrgtvU16XAoby,Hello Tutorial,36UcoqH2P24RtSGbLKLK3w,0.739,0.348,0.0,-7.477,1.0,0.0613,0.675,0.0,0.326,0.498,98.047,202343.0,4.0,50.0,1
Zion.T,5HenzRvMtSrgtvU16XAoby,Snow (Feat. Lee Moon Sae),62SJ5qkvcNBorQ6QNg6Xcb,0.333,0.263,7.0,-10.332,1.0,0.0332,0.92,0.00129,0.119,0.107,79.306,240000.0,4.0,62.11111111111112,9
Zion.T,5HenzRvMtSrgtvU16XAoby,Knock,4PsMYTQBHq2SJxgOrlYZqf,0.505,0.384,5.0,-10.58,0.0,0.428,0.809,5.37e-06,0.405,0.0684,85.892,195409.0,4.0,36.4,10
Zion.T,5HenzRvMtSrgtvU16XAoby,Machine Gun,64baDpyf4xHHVWLzDlAq2s,0.592,0.809,6.0,-5.071,0.0,0.289,0.017,0.0,0.329,0.638,149.956,226136.0,4.0,56.7,10
Zion.T,5HenzRvMtSrgtvU16XAoby,No Make Up,4ppKRxity3jJd2hGoVyD4u,0.731,0.402,9.0,-5.066,1.0,0.0556,0.411,0.0,0.217,0.515,92.255,189154.0,4.0,44.96551724137931,29
Zion.T,5HenzRvMtSrgtvU16XAoby,Eat,09Nhl3YQnChjlq8WmJz7FS,0.662,0.293,4.0,-11.311,1.0,0.124,0.494,5.16e-06,0.109,0.297,91.154,161618.0,4.0,47.86363636363637,44
Zion.T,5HenzRvMtSrgtvU16XAoby,Zero Gravity,5daJe2AddqQHUm7FTpJaMH,0.648,0.428,8.0,-8.173,1.0,0.0279,0.769,0.0126,0.116,0.539,78.084,277702.0,4.0,38.0,1
Zion.T,5HenzRvMtSrgtvU16XAoby,Just,2QG6SmPx2pBkZiKjT70piL,0.754,0.264,3.0,-10.956,1.0,0.0935,0.594,0.000132,0.107,0.184,86.004,192630.0,4.0,48.30555555555556,36
Zion.T,5HenzRvMtSrgtvU16XAoby,Kiss Me,3Lw001WKbvOcUgTpW93isW,0.617,0.142,10.0,-11.987,1.0,0.0312,0.912,0.0,0.16,0.536,98.906,189229.0,4.0,46.0,1
Zion.T,5HenzRvMtSrgtvU16XAoby,Yanghwa BRDG,7saJl9V0kRYGWuyeURHYNU,0.539,0.436,3.0,-8.73,0.0,0.0504,0.726,0.0,0.151,0.37,87.111,229350.0,4.0,51.94736842105263,38
Zion.T,5HenzRvMtSrgtvU16XAoby,Two melodies,5u0cV5pXJvzEFiLXWpPYjO,0.738,0.431,1.0,-7.341,1.0,0.0757,0.75,1.55e-05,0.114,0.348,92.038,211857.0,4.0,91.5,2
F.T. Island,6KhH771vq2X2Aom91nNzpZ,Unthinkable,0MQa8iD2fcVSnBzAGbdLeX,0.515,0.62,3.0,-4.107,0.0,0.041,0.419,0.0,0.117,0.245,143.662,187107.0,4.0,131.0,1
F.T. Island,6KhH771vq2X2Aom91nNzpZ,Like Birds,400PMwuEiGjtUFvM9kjS3T,0.487,0.929,5.0,-2.903,1.0,0.196,0.211,0.0,0.288,0.334,145.978,208640.0,4.0,43.8,5
F.T. Island,6KhH771vq2X2Aom91nNzpZ,Hello Hello,6H6J8V8NXmXHLDp1AICHhk,0.526,0.908,6.0,-2.717,0.0,0.172,0.0806,0.0,0.0622,0.714,199.947,195944.0,4.0,34.111111111111114,9
F.T. Island,6KhH771vq2X2Aom91nNzpZ,I'm Going to Have You,4RlGmsjrtWE4Eb3RvuZ3J9,0.518,0.819,6.0,-2.785,0.0,0.146,0.0221,0.0,0.0724,0.619,185.964,190015.0,4.0,77.5,2
F.T. Island,6KhH771vq2X2Aom91nNzpZ,I Confess,2SEUyfGwcVgTQaU2ctBYfP,0.511,0.555,0.0,-6.968,1.0,0.0556,0.575,0.0,0.157,0.309,143.538,229799.0,4.0,82.0,2
F.T. Island,6KhH771vq2X2Aom91nNzpZ,Love Love Love,6vxeBdd4fpNMOPRWtnVzcf,0.643,0.802,9.0,-3.87,0.0,0.0535,0.421,0.0,0.214,0.49,134.993,233592.0,4.0,25.63636363636364,11
F.T. Island,6KhH771vq2X2Aom91nNzpZ,Iron Heart,1Bv0tUW3sWnSm04PhIHlnh,0.561,0.637,2.0,-4.611,1.0,0.0297,0.0896,0.0,0.184,0.493,139.849,211776.0,4.0,80.5,2
F.T. Island,6KhH771vq2X2Aom91nNzpZ,Baby Love,3uPtu4hfXzV8aZjRtppZuH,0.507,0.843,1.0,-5.085,1.0,0.0691,0.137,0.0,0.83,0.212,132.694,216504.0,4.0,85.0,2
F.T. Island,6KhH771vq2X2Aom91nNzpZ,"Crazily, Only You",2siWNOl9CFA56ssdr3iTN2,0.563,0.729,0.0,-4.841,0.0,0.0313,0.0921,0.0,0.273,0.388,104.794,230592.0,4.0,86.0,2
F.T. Island,6KhH771vq2X2Aom91nNzpZ,Bad Woman,2DGKTUZ3ywykT9hcqiYgR6,0.275,0.791,2.0,-2.215,1.0,0.0546,0.289,0.0,0.148,0.319,205.416,232867.0,4.0,70.5,2
CNBLUE,6dCz3spfpIvqqqsIoP6wXi,Love Cut,2q8YdrYy0Qyx1jpkSzXtfC,0.708,0.815,5.0,-3.421,1.0,0.0469,0.08,0.0,0.328,0.699,131.951,173133.0,4.0,133.5,2
CNBLUE,6dCz3spfpIvqqqsIoP6wXi,"Then, Now and Forever",2YLCxfPRnyYxgirjSYcTZZ,0.446,0.688,2.0,-4.108,1.0,0.0499,0.293,0.0,0.0773,0.272,157.874,230587.0,4.0,145.0,1
CNBLUE,6dCz3spfpIvqqqsIoP6wXi,Between Us,40NeaKFxJ6bW81IMCMqAJ8,0.588,0.912,1.0,-2.125,0.0,0.0506,0.242,0.0,0.0965,0.735,139.942,211551.0,4.0,33.0,1
